  name  ra         dec
rf0098	16.173129	-0.95573216
rf0099	16.216276	-0.64781319
rf0100	16.236628	-0.90600133
rf0101	16.279484	-0.81948453
rf0102	16.328392	-0.4609316
rf0103	16.372708	-0.34443131
rf0104	16.475508	-0.98596295
rf0105	16.498371	0.26905767
rf0106	16.529672	0.776303
rf0107	16.597809	0.34547736
rf0108	16.616561	0.65014854
rf0109	16.639739	-0.13363025
rf0110	16.695479	0.24368316
rf0111	16.712483	-0.57037864
rf0112	16.735773	-0.75645804
rf0113	16.788358	-0.62158238
rf0114	16.844147	0.92600035
rf0115	16.847628	0.89276861
rf0116	16.881444	0.88980307
rf0117	17.009231	-0.075376699
rf0118	17.014472	1.1454624
rf0119	17.021922	-0.79487241
rf0120	17.055501	-0.34328493
rf0121	17.092851	0.020142496
rf0122	17.385045	-0.34392221
rf0123	17.427791	-0.95370195
rf0124	17.504993	0.41185394
rf0125	17.6595	-0.27793223
rf0126	17.711889	0.19824137
rf0127	17.747236	0.4337019
rf0128	17.8157	-0.45569485
rf0129	17.898107	0.46234413
rf0130	17.944021	-0.66425281
rf0131	17.959612	-0.61966621
rf0132	17.963816	-0.63029218
rf0133	18.036063	-0.41012042
rf0134	18.141262	0.2936901
rf0135	18.14881	-0.41461545
rf0136	18.177562	-0.24542859
rf0137	18.178417	-0.40248942
rf0138	18.20249	-0.2901077
rf0139	18.239302	-0.34489038
rf0140	18.249812	-0.25240866
rf0141	18.261884	0.67805054
rf0142	18.310642	-0.34165089
rf0143	18.353539	0.22052619
rf0144	18.424395	-0.10261458
rf0145	18.555628	-0.28392448
rf0146	18.631838	-0.067249121
rf0147	18.655868	1.1817339
rf0148	18.661116	-1.0204436
rf0149	18.692943	-0.001015152
rf0150	18.697109	1.1212843
rf0151	18.797035	-1.1502259
rf0152	18.817169	-1.1000345
rf0153	18.842689	-0.15842207
rf0154	18.903888	-0.95294103
rf0155	19.149925	1.2022726
rf0156	19.223608	0.15320899
rf0157	19.615707	-1.0253063
rf0158	19.687004	-0.90619712
rf0160	19.768907	-0.13844253
rf0161	19.820956	-0.11367631
rf0162	19.972251	-0.087626481
rf0163	19.9947	0.72228913
rf0164	20.032568	0.077055555
rf0165	20.243621	-1.1585949
rf0166	20.319466	-0.54432577
rf0167	20.452193	0.94321616
rf0168	20.58786	-0.48611753
rf0169	20.663757	-0.096502265
rf0170	20.667617	0.72124706
rf0171	20.691844	-0.42639189
rf0172	20.753758	1.2089342
rf0173	20.854959	0.75534605
rf0174	20.872318	1.2181624
rf0175	20.880363	1.1800409
rf0176	20.97824	0.28236615
rf0177	20.978364	-0.31139474
rf0178	21.062011	1.0489392
rf0179	21.123601	-0.36943684
rf0180	21.128093	0.83458115
rf0181	21.132021	-1.1764837
rf0182	21.134209	-1.1987248
rf0183	21.202546	1.0368249
rf0184	21.218922	-1.2400901
rf0185	21.228854	-1.1083473
rf0186	21.275451	-0.40859267
rf0187	21.312432	-1.1240349
rf0188	21.34871	-1.1946924
rf0189	21.349382	-1.0815833
rf0190	21.371424	-0.057265138
rf0191	21.374067	-0.7037007
rf0192	21.414565	0.13003722
rf0193	21.415609	1.178233
rf0194	21.448323	-1.1795047
rf0195	21.478055	-0.98781101
rf0196	21.510453	-1.2254621
rf0197	21.556976	0.35858673
rf0198	21.599006	-0.93866606
rf0199	21.622205	0.54891036
rf0200	21.645928	-1.1128863
rf0201	21.649782	-0.87067229
rf0202	21.67615	-1.0877657
rf0203	21.690292	-0.54643481
rf0204	21.690564	-0.19777353
rf0205	21.707253	-0.97475056
rf0206	21.732517	-0.015115671
rf0207	21.738035	-0.89356094
rf0208	21.764838	-0.25660333
rf0209	21.777465	-1.1222613
rf0210	21.812372	-0.5774092
rf0211	21.844825	-0.86581021
rf0212	21.898285	-0.98864157
rf0213	21.899584	-1.1049285
rf0214	21.903285	-0.54612008
rf0215	21.929237	-1.1393947
rf0216	21.933032	-0.90468188
rf0217	21.968796	-0.50420076
rf0218	22.007844	-0.66912944
rf0219	22.008987	-0.73828008
rf0220	22.156067	-0.069265018
rf0221	22.244548	-0.94881507
rf0222	22.248246	-0.56184395
rf0223	22.360754	-1.1997143
rf0224	22.433378	-1.2413582
rf0225	22.515103	0.7431574
rf0226	22.525785	0.74522841
rf0227	22.617008	-0.73017763
rf0228	22.710489	-0.7497552
rf0229	22.801921	-0.61075471
rf0230	22.845582	-0.67408768
rf0231	22.860009	-0.4540624
rf0232	22.866675	-0.93415395
rf0233	22.925645	-0.93282605
rf0234	22.977704	-0.81461509
rf0235	23.022437	-0.7260343
rf0236	23.17733	-1.1003722
rf0237	23.258253	-0.68987333
rf0238	23.280527	0.17599292
rf0239	23.394639	-1.0908875
rf0240	23.422627	-1.1583136
rf0241	23.436054	0.95319263
rf0242	23.510383	-1.0756855
rf0243	23.531574	-1.0483175
rf0244	23.533196	-1.0320596
rf0245	23.656354	-1.0521938
rf0246	23.716813	-0.64866663
rf0247	23.78668	0.717824
rf0248	23.902695	0.014879905
rf0249	24.000791	0.66356503
rf0250	24.296472	0.88248657
rf0251	24.405025	0.040311732
rf0252	24.634603	-0.51625698
rf0253	24.678808	-0.34802671
rf0254	24.697627	1.0718587
rf0255	24.821466	0.33947228
rf0256	25.060373	-0.51508941
rf0257	25.220581	-0.21373527
rf0258	25.628912	-0.81931854
rf0259	26.264022	-0.30107413
rf0260	26.727867	-0.61391332
rf0261	26.957763	-0.30410894
rf0262	27.125721	-0.2126963
rf0263	27.127483	-0.062862285
rf0264	27.529644	-0.73992057
rf0265	28.101257	-0.28546394
rf0266	28.224302	-0.90206277
rf0267	28.497024	-0.75037178
rf0268	28.533494	-0.74219396
rf0269	28.56521	0.087098341
rf0270	28.593312	-0.62838376
rf0271	28.609862	-0.21185985
rf0272	28.623923	-0.52617582
rf0273	28.623674	1.1922589
rf0274	28.63644	-0.77007174
rf0275	28.650184	-0.15627598
rf0276	28.651777	-0.071428255
rf0277	28.671074	-0.14322759
rf0278	28.674474	0.61175678
rf0279	28.68089	-0.27861907
rf0280	28.693912	-0.7389312
rf0281	28.721354	-0.59702306
rf0282	28.76499	0.012855826
rf0283	28.899629	-0.39117599
rf0284	29.044061	0.25448189
rf0285	29.145027	-1.1826811
rf0286	29.228603	-0.64021532
rf0287	29.27224	-0.4685482
rf0288	29.646022	-0.48547621
rf0289	29.649114	0.1491797
rf0290	29.670256	0.52888965
rf0291	29.682438	0.76129768
rf0292	29.797464	0.11001843
rf0293	30.065447	0.19926978
rf0294	30.54934	-0.13032888
rf0295	30.551711	-0.10087834
rf0296	30.922631	1.1975526
rf0297	31.127308	0.43122562
rf0298	31.196687	0.83510454
rf0299	31.200186	1.2078261
rf0300	31.32624	0.055692716
rf0301	31.443287	0.62611248
rf0302	31.677329	-0.8602163
rf0303	31.749563	1.0137209
rf0304	31.869236	0.68564488
rf0305	32.200978	0.80070478
rf0306	32.487459	0.87655458
rf0307	32.675583	-0.63832493
rf0308	32.74217	1.2058444
rf0309	32.776729	-0.65519166
rf0310	32.784641	-0.65466789
rf0311	32.817819	-0.65002562
rf0312	32.99953	1.218351
rf0313	33.001794	1.2259478
rf0314	33.231433	-0.46714725
rf0315	33.410021	-0.71724638
rf0316	33.507626	-0.97743831
rf0317	34.01581	0.9177381
rf0318	34.198638	-0.65249351
rf0319	34.270013	1.2443094
rf0320	34.587096	0.37853034
rf0321	34.749368	-0.60143398
rf0322	35.281839	1.218227
rf0323	35.487665	0.22065782
rf0324	36.505279	1.0180874
rf0325	36.528168	-0.33172171
rf0326	36.596579	-0.49188316
rf0327	36.887349	-0.24438677
rf0328	37.152547	-0.24656214
rf0329	37.228036	0.37042599
rf0330	37.373537	0.78083562
rf0331	37.391274	0.37364281
rf0332	37.413698	0.12338943
rf0333	37.456409	0.81317006
rf0334	37.485109	1.1791741
rf0335	37.705305	-1.0152332
rf0336	37.805333	1.2448707
rf0337	37.85893	1.2475043
rf0338	37.890219	0.75662517
rf0339	37.90717	-0.13979131
rf0340	37.926994	1.1969289
rf0341	37.930059	0.90449346
rf0342	37.930828	0.29358974
rf0343	37.935631	-0.94522305
rf0344	37.960055	-1.0432087
rf0345	37.976714	1.1157268
rf0346	37.990806	1.2464849
rf0347	37.997552	0.74802495
rf0348	37.998311	0.91006541
rf0349	38.022288	1.2100001
rf0350	38.042919	1.2474547
rf0351	38.081297	0.67188949
rf0352	38.090155	1.1750138
rf0353	38.104074	0.9641972
rf0354	38.125151	0.23382533
rf0355	38.146252	1.0942426
rf0356	38.152475	0.97644084
rf0357	38.153393	1.0935827
rf0358	38.15924	0.59446632
rf0359	38.163729	0.61766754
rf0360	38.165263	-0.7017113
rf0361	38.167344	0.26013018
rf0362	38.177384	0.97056287
rf0363	38.197825	0.67806565
rf0364	38.204179	1.1639378
rf0365	38.209305	0.66106589
rf0366	38.209008	-0.35324987
rf0367	38.211703	1.1492129
rf0368	38.232817	0.68344016
rf0369	38.233171	1.2307903
rf0370	38.247522	0.44680142
rf0371	38.253697	0.67419251
rf0372	38.255238	0.42092388
rf0373	38.268212	0.69382174
rf0374	38.269063	0.93123969
rf0375	38.381614	1.1400209
rf0376	38.46348	1.0809076
rf0377	38.465215	1.1371926
rf0378	38.484495	0.92408039
rf0379	38.670984	0.81151086
rf0380	39.098521	0.70867676
rf0381	39.37922	-1.1244814
rf0382	39.699318	1.2225523
rf0383	39.794073	1.1434246
rf0384	40.200382	1.1048443
rf0385	40.395735	1.2348803
rf0386	40.557042	0.38281784
rf0387	40.560175	0.8778587
rf0388	41.006312	0.17636765
rf0389	41.06836	0.34164463
rf0390	41.44843	-0.24080703
rf0391	41.519564	-0.012947108
rf0392	41.594894	-1.1714824
rf0393	41.720538	-0.45425841
rf0394	41.866147	-0.28506303
rf0395	41.868682	-0.26813853
rf0396	42.161177	-0.27130019
rf0397	42.211789	-0.76733683
rf0398	42.228039	-0.96667355
rf0399	42.397622	-0.72341133
rf0400	42.42065	-0.52326898
rf0401	42.503208	-1.2485529
rf0402	42.54208	-0.86706461
rf0403	42.547741	-0.9989981
rf0404	42.805451	-0.8449042
rf0405	42.896348	-0.73373593
rf0406	42.977624	-0.9799975
rf0407	42.983891	-0.83627822
rf0408	42.999033	-1.1746445
rf0409	43.156197	-1.1690477
rf0410	43.197567	-1.2003909
rf0411	43.332667	-1.1333299
rf0412	43.593075	-0.42248821
rf0413	43.594944	-0.41074792
rf0414	43.608964	-0.68962085
rf0415	43.953852	1.0794047
rf0416	43.965937	1.2195448
rf0417	44.11334	0.87577078
rf0418	44.299236	-0.22298439
rf0419	330.45871	-0.70729601
rf0420	331.03662	-0.9255848
rf0421	331.23311	-0.59758996
rf0422	331.24459	-0.46442768
rf0423	331.30952	-0.6481891
rf0424	331.42579	-0.56117872
rf0425	332.99715	-0.25316416
rf0426	334.14524	-0.72208326
rf0427	334.72049	-1.0587107
rf0428	336.32054	-0.90943033
rf0429	336.97583	-1.1489714
rf0430	337.12244	0.27724819
rf0431	338.45743	0.48295539
rf0432	338.65314	0.17362983
rf0433	339.34698	-1.0251982
rf0434	340.20118	-1.1535661
rf0435	341.10185	-0.16204087
rf0436	341.19524	-0.087118876
rf0437	341.5177	0.93730337
rf0438	341.76815	-0.073803798
rf0439	341.91438	0.32113077
rf0440	342.01386	0.11466143
rf0441	342.39483	0.17471482
rf0443	342.4477	1.0250204
rf0444	343.09445	1.0925383
rf0445	343.18209	1.0792214
rf0446	343.19464	1.1328481
rf0447	343.20535	1.2012666
rf0448	343.24382	1.1431108
rf0449	343.26334	0.044519535
rf0450	343.26875	1.1445619
rf0451	343.62074	0.89924349
rf0452	344.3386	1.1970718
rf0453	344.51881	-0.46189841
rf0454	344.76338	-0.32939829
rf0455	346.01728	0.78078038
rf0456	346.48156	-0.53976175
rf0457	346.6161	-0.017017252
rf0458	346.64978	0.61187943
rf0459	346.66306	0.57825686
rf0460	347.32413	0.064215838
rf0461	347.34574	1.0013183
rf0462	348.58111	0.18262136
rf0463	348.63828	0.23608475
rf0464	350.14684	-0.88074667
rf0465	351.0871	0.99672669
rf0466	351.18617	1.030218
rf0467	352.46653	0.14667401
rf0468	352.60714	0.15678606
rf0469	352.6336	0.081219079
rf0470	352.63891	0.14395491
rf0471	352.64274	0.13568407
rf0472	352.69633	0.086596689
rf0473	352.84694	-0.030648112
rf0474	352.99916	-0.80517944
rf0475	353.02502	1.118734
rf0476	353.07155	-0.79776277
rf0477	353.10547	-0.84693846
rf0478	353.14934	-0.7371884
rf0479	353.17151	-0.75714491
rf0480	353.24726	0.72202321
rf0481	353.80808	0.041743122
rf0482	353.98551	0.70425566
rf0483	354.77343	0.55421937
rf0484	354.78611	0.4635194
rf0485	355.18518	-0.88774356
rf0486	355.26857	1.1342079
rf0487	355.54852	0.35794297
rf0488	355.60843	0.25612618
rf0489	355.7882	0.36355702
rf0490	355.98321	0.21811404
rf0491	356.0085	0.51698959
rf0492	356.07298	0.44182044
rf0493	356.09251	0.096475219
rf0494	356.12546	0.32059157
rf0495	356.27034	-0.27077993
rf0496	356.75701	0.55267914
rf0497	357.01506	1.05674
rf0498	357.45721	-0.026945639
rf0499	357.49067	-0.64848638
rf0500	357.54334	-1.0168171
rf0501	358.05613	0.085400087
rf0502	358.06611	0.10303945
rf0503	358.09449	-0.62866731
rf0504	358.46884	-0.098670617
rf0505	358.63499	-0.046906637
rf0506	358.78363	0.25689697
rf0507	358.9037	0.024346552
rf0508	358.96667	0.55814557
rf0509	359.01637	-0.98852202
rf0510	359.03235	0.54976372
rf0511	359.03651	0.48227082
rf0512	359.04701	-0.029171117
rf0513	359.05644	-0.54045614
rf0514	0.018611309	-0.083353019
rf0515	0.032668989	-0.040437764
rf0516	0.70898797	-0.58872769
rf0517	1.9090388	-0.36771688
rf0518	2.2105393	-1.1702019
rf0519	3.4826129	0.016018409
rf0520	4.5358991	0.47808647
rf0521	4.8128862	0.91559609
rf0522	4.8910751	1.0490722
rf0523	4.9970127	0.72944314
rf0524	5.0747805	1.1146133
rf0525	5.2824719	0.83174305
rf0526	5.5868098	1.126337
rf0527	6.1214285	-0.82937769
rf0528	6.2680114	-1.0508147
rf0529	6.325127	-1.2310943
rf0530	6.3331123	0.52546315
rf0531	6.6369139	1.0944631
rf0532	7.2011477	-0.16771007
rf0533	7.4100491	0.41036628
rf0534	7.7201935	0.54203207
rf0535	7.9481191	0.55872602
rf0536	8.312235	0.20137739
rf0537	8.8726331	0.531977
rf0538	9.4215083	0.55558492
rf0539	9.4993161	0.7100512
rf0540	9.8059508	0.86428141
rf0541	9.8144913	0.94266297
rf0542	9.8244254	0.9128731
rf0543	9.9442753	0.081373393
rf0544	10.149556	-0.27135328
rf0545	10.218827	-0.52510469
rf0546	10.455857	-1.0282612
rf0547	10.71075	-0.81525443
rf0548	10.866253	-0.12495644
rf0549	10.885841	-0.050512512
rf0550	11.390782	-1.1041343
rf0551	11.396151	-1.2060859
rf0552	12.254783	0.66970752
rf0553	12.550884	-0.58299122
rf0554	13.564876	-1.0821821
rf0555	13.922206	-0.94185592
rf0556	14.666872	0.58180357
rf0557	14.918036	-0.7769781
rf0558	14.985521	-1.2219248
rf0559	15.45717	0.47348963
rf0560	15.822065	-0.34103937
rf0561	15.98354	-0.6731257
rf0562	15.990533	-0.89815208
rf0563	16.109272	-0.65961046
rf0564	16.149612	-0.91829636
rf0565	16.205468	-0.28805173
rf0566	16.644939	-0.76676607
rf0567	16.658547	0.69786653
rf0568	16.747559	-0.59600971
rf0569	16.766447	-0.036118554
rf0570	16.789015	-0.6499649
rf0571	16.827633	0.93424642
rf0572	16.848333	1.0003146
rf0573	16.861285	0.89082901
rf0574	16.91998	-0.80494468
rf0575	17.707095	0.55021953
rf0576	17.935571	1.1583253
rf0577	18.169021	-0.52822093
rf0578	18.334155	-0.39547726
rf0579	18.441621	0.94563329
rf0580	19.362232	-0.78327124
rf0581	19.551876	0.47681473
rf0582	19.932695	-0.38261883
rf0583	20.365461	0.71044177
rf0585	20.490839	0.57394504
rf0586	20.643415	0.8665672
rf0587	20.957187	0.2725521
rf0588	20.973472	-0.084992502
rf0589	20.989451	1.1056987
rf0590	21.079985	-0.051225223
rf0591	21.126318	-0.88857192
rf0592	21.155271	-0.7798053
rf0593	21.20409	1.1742612
rf0594	21.278012	-0.13525209
rf0595	21.319999	1.1642492
rf0596	21.340064	0.16053607
rf0597	21.342863	-0.64415517
rf0598	21.392222	-1.2075931
rf0599	21.4901	0.96669786
rf0600	21.523073	-0.42023049
rf0601	21.654245	-0.089944418
rf0602	21.715686	-0.22247796
rf0603	21.721981	-1.1892539
rf0605	21.733812	-1.2394853
rf0606	21.745298	-1.1131566
rf0607	21.811196	1.0280711
rf0608	21.837806	-0.26906053
rf0609	21.863161	-1.1174727
rf0611	21.945239	0.50096744
rf0612	22.235591	0.63327302
rf0613	22.47192	-1.1719252
rf0614	22.536939	-0.77887528
rf0615	22.854868	-0.88611596
rf0616	22.91842	-1.1823625
rf0617	23.570741	-1.1273753
rf0618	23.807123	-1.1771434
rf0619	23.933664	-0.38801371
rf0620	24.055523	-0.61039879
rf0621	24.645743	0.33497676
rf0622	24.979229	-0.25477663
rf0623	25.31466	-0.70470549
rf0624	27.763535	0.31058097
rf0625	27.918603	-0.071240248
rf0626	28.35832	-1.1892484
rf0627	28.409409	1.1619051
rf0628	28.506976	-0.04653364
rf0629	28.743269	-0.47493255
rf0630	28.757818	-0.62636092
rf0631	28.86205	0.10441387
rf0632	28.867846	0.9504869
rf0633	28.90775	-0.5840417
rf0634	29.178284	-0.76612511
rf0635	29.23367	-0.81535301
rf0636	29.300986	-0.49275155
rf0637	29.627402	-0.50552789
rf0638	29.658735	0.48548391
rf0640	29.717912	0.56839155
rf0641	29.7975	0.37795959
rf0642	29.919282	0.7209702
rf0643	30.036304	0.46409587
rf0644	30.289364	0.086199693
rf0645	30.473058	-0.25584871
rf0646	30.857725	-0.82052124
rf0647	30.857771	0.96031053
rf0648	30.922413	-1.1265131
rf0649	31.229648	0.7704764
rf0650	31.625749	0.97359122
rf0651	31.763415	1.0423231
rf0652	31.94499	0.035556368
rf0653	32.190476	0.48483935
rf0654	32.275281	1.1838044
rf0655	32.33334	1.0453175
rf0656	32.346507	0.89096873
rf0657	32.373589	1.1684639
rf0658	32.400441	1.0912167
rf0659	33.028024	1.2092897
rf0660	34.165077	-0.65466848
rf0661	34.186564	1.0696408
rf0662	34.261335	0.61248288
rf0663	34.464996	1.2245195
rf0664	35.442561	0.56465708
rf0665	35.463257	-0.96249671
rf0666	35.782049	0.99036908
rf0667	36.163418	0.80447588
rf0668	36.830501	1.0255798
rf0669	36.902426	-0.38598958
rf0670	37.043315	0.014698616
rf0671	37.060583	0.65276853
rf0672	37.217332	0.88335454
rf0673	37.387513	0.89389682
rf0674	37.395177	-0.31255628
rf0675	37.443889	1.1107683
rf0676	37.582565	0.91314371
rf0677	37.619803	1.0878359
rf0678	37.625054	0.79039798
rf0679	37.62536	0.38005553
rf0680	37.69931	0.60416367
rf0681	37.722955	0.9665658
rf0682	37.773863	1.2163204
rf0683	37.804346	0.36712998
rf0684	37.807317	1.1939587
rf0685	37.834737	0.06376056
rf0686	37.957626	1.2480856
rf0687	38.046535	0.91373136
rf0688	38.076785	0.99274786
rf0689	38.078352	0.90025955
rf0690	38.108341	0.34024418
rf0691	38.118893	0.88949809
rf0692	38.122209	0.77596256
rf0693	38.13261	0.057965901
rf0694	38.245322	1.1533483
rf0695	38.264478	0.68262798
rf0696	38.266445	0.64510316
rf0697	38.313012	0.38931487
rf0698	38.385832	-0.075916825
rf0699	38.423928	1.1144215
rf0700	38.550579	-0.20483045
rf0701	38.893773	0.66471178
rf0702	38.904989	0.68300502
rf0703	39.667701	0.56044347
rf0704	39.671112	-0.75634327
rf0705	40.285181	1.1254856
rf0706	40.291479	1.1181594
rf0707	40.340884	0.05816217
rf0708	40.915936	0.66739161
rf0709	41.31858	-0.13446656
rf0710	41.727287	-0.43630903
rf0711	41.808533	-0.8499268
rf0712	41.873237	-0.53739409
rf0713	41.883389	-1.2463563
rf0714	41.909545	-0.85430291
rf0715	42.070318	-0.28625643
rf0716	42.143558	-0.99307984
rf0717	42.200339	-0.98305032
rf0718	42.31184	-1.2079766
rf0719	42.366492	-0.87304574
rf0720	42.387381	-0.78438104
rf0721	42.402852	-1.1750058
rf0722	42.403745	-0.85909391
rf0723	42.407274	-0.8424989
rf0724	42.473434	-1.0034027
rf0725	42.582605	-0.72627251
rf0726	42.607827	-1.2498156
rf0728	42.699164	-0.61172338
rf0729	42.803132	-0.96543479
rf0730	42.812649	-0.97315092
rf0731	42.942609	-1.152776
rf0732	43.079786	-0.84812338
rf0733	43.148832	-1.2322672
rf0734	43.200969	-1.2192719
rf0736	43.222744	-0.86382908
rf0737	43.251077	-1.1427908
rf0738	43.298791	-0.85642066
rf0739	43.467002	-0.28852656
rf0740	43.522236	0.00679677
rf0741	43.731229	0.11068572
rf0742	43.763467	-1.1893269
rf0743	43.850889	-1.0270987
rf0744	44.328055	-1.1921684
rf0745	330.53405	-0.63652647
rf0746	331.25082	-1.0353427
rf0747	331.53819	-0.11851196
rf0748	332.14368	0.51179445
rf0749	332.31925	-0.99402453
rf0750	333.15775	0.5114041
rf0751	333.17045	0.50124873
rf0752	334.1083	-0.66830323
rf0753	336.2829	-0.76826619
rf0755	337.12617	0.69243309
rf0756	337.27727	-0.1796955
rf0757	337.90396	0.21480764
rf0758	338.05266	0.55757565
rf0759	338.36332	0.73878292
rf0760	338.42784	-0.67369991
rf0761	347.7664	0.9049531
rf0762	351.35191	0.77011819
rf0763	351.8773	-0.85395723
rf0764	352.47326	0.25134492
rf0765	353.83136	1.191466
rf0767	354.81476	-0.054882937
rf0768	354.92196	-0.034385684
rf0769	354.92709	0.83238374
rf0770	355.02201	-0.62780009
rf0771	355.13623	-0.55092458
rf0772	355.1602	-0.89181245
rf0773	355.32647	-0.6123786
rf0774	355.53839	0.28501649
rf0775	356.15765	0.17801524
rf0776	356.26282	0.3206693
rf0777	357.09853	0.17054571
rf0778	357.24154	0.5149311
rf0779	357.32054	0.39973381
rf0780	357.44147	-0.65796735
rf0781	357.69045	-1.0794684
rf0782	358.04491	-0.42822982
rf0783	358.24741	-0.36613313
rf0784	358.26993	-0.59689989
rf0785	358.35718	-0.50662275
rf0786	358.37924	-0.74011805
rf0787	358.45527	-0.97429751
rf0788	358.46902	-0.7299508
rf0789	358.55141	-0.010449714
rf0790	358.61682	-0.057993758
rf0791	358.76148	-0.4754431
rf0792	358.7974	0.085604073
rf0793	359.06227	0.50858492
rf0794	359.11376	-0.84448025
rf0795	359.14407	0.55035271
rf0796	359.43239	0.65522131
rf0797	359.77486	0.55020113
rf0798	22.508029	0.73661902
rf0799	30.750053	0.027363419
rf0800	34.098635	0.90479615
rf0801	14.768946	-0.20258241
rf0802	22.320161	-0.030451903
rf0803	343.05269	1.0620191
rs0001	133.07094	3.7298823
rs0002	133.38629	4.7823282
rs0003	133.68635	4.3019552
rs0004	134.00942	1.8835463
rs0005	134.60913	3.3942057
rs0006	134.82403	0.690123
rs0007	134.99491	3.4790645
rs0009	135.20759	2.8907589
rs0010	135.21256	1.1612322
rs0011	135.26529	3.6045235
rs0012	135.43797	0.52181125
rs0013	135.4779	1.172049
rs0014	135.58831	3.6157756
rs0015	135.78653	3.7221297
rs0016	136.40762	0.003429183
rs0017	136.76981	3.1460842
rs0018	137.17425	0.48476872
rs0019	137.22651	1.4325999
rs0020	137.43918	1.7933351
rs0021	137.47611	1.685438
rs0022	139.17565	0.20567181
rs0023	139.56846	0.38512532
rs0024	139.75673	0.17208327
rs0025	139.77598	0.67765484
rs0026	139.79325	1.0554768
rs0027	139.92551	1.3259227
rs0028	139.93485	0.91350328
rs0029	139.9799	0.94522724
rs0030	139.99509	0.96095539
rs0031	139.99875	0.93103104
rs0032	140.00888	1.0384216
rs0033	140.06497	1.288918
rs0034	140.09161	0.82318083
rs0035	140.12388	1.8482145
rs0037	140.13107	0.93713328
rs0038	140.13863	0.72114441
rs0039	140.14309	1.5511156
rs0040	140.15508	0.82288448
rs0041	140.15998	3.7565621
rs0042	140.19227	0.60492808
rs0043	140.28602	0.080623476
rs0044	140.29288	1.4727429
rs0045	140.3588	3.9189125
rs0046	140.38936	1.5852213
rs0047	140.433	4.3741342
rs0048	140.58934	4.0613828
rs0049	140.73716	1.4340595
rs0050	140.78336	2.4859835
rs0051	140.80502	2.0601969
rs0052	140.80568	2.6014279
rs0053	140.9021	2.1365879
rs0054	140.94272	2.7527705
